date_of_bite,year,month,day_of_month,number_of_bites,precipitation,temperature_max,temperature_min,foggy_or_not,temperature_avg
2022-08-14,2022,8,14,9,0.0,82,66,0,74.0
2022-08-15,2022,8,15,15,0.0,83,68,0,75.5
2022-08-16,2022,8,16,7,0.0,83,66,0,74.5
2022-08-17,2022,8,17,10,0.34,81,63,1,72.0
2022-08-18,2022,8,18,10,0.0,87,62,0,74.5
2022-08-19,2022,8,19,11,0.0,90,69,0,79.5
2022-08-20,2022,8,20,14,0.0,90,74,0,82.0
2022-08-21,2022,8,21,8,0.0,82,72,0,77.0
2022-08-22,2022,8,22,11,0.23,79,73,1,76.0
2022-08-23,2022,8,23,10,0.0,86,72,1,79.0
2022-08-24,2022,8,24,11,0.0,90,71,0,80.5
2022-08-25,2022,8,25,8,0.0,91,72,0,81.5
2022-08-26,2022,8,26,8,0.24,87,74,1,80.5
2022-08-27,2022,8,27,16,0.0,90,74,0,82.0
2022-08-28,2022,8,28,7,0.0,82,73,0,77.5
2022-08-29,2022,8,29,9,0.0,85,75,0,80.0
2022-08-30,2022,8,30,8,0.12,89,73,1,81.0
2022-08-31,2022,8,31,6,0.0,85,69,1,77.0
2022-09-01,2022,9,1,9,0.0,86,69,0,77.5
2022-09-02,2022,9,2,5,0.0,79,62,0,70.5
2022-09-03,2022,9,3,21,0.0,82,65,0,73.5
2022-09-04,2022,9,4,20,0.0,90,71,0,80.5
2022-09-05,2022,9,5,14,0.06,88,73,1,80.5
2022-09-06,2022,9,6,10,0.78,74,67,1,70.5
2022-09-07,2022,9,7,11,0.0,72,65,1,68.5
2022-09-08,2022,9,8,12,0.0,78,65,0,71.5
2022-09-09,2022,9,9,13,0.0,80,62,0,71.0
2022-09-10,2022,9,10,12,0.0,86,64,0,75.0
2022-09-11,2022,9,11,4,0.32,76,67,1,71.5
2022-09-12,2022,9,12,9,0.81,81,68,1,74.5
2022-09-13,2022,9,13,7,0.41,82,68,1,75.0
2022-09-14,2022,9,14,7,0.0,80,62,0,71.0
2022-09-15,2022,9,15,10,0.0,74,62,0,68.0
2022-09-16,2022,9,16,8,0.0,75,57,0,66.0
2022-09-17,2022,9,17,8,0.0,76,64,0,70.0
2022-09-18,2022,9,18,8,0.0,83,67,0,75.0
2022-09-19,2022,9,19,10,0.14,85,68,1,76.5
2022-09-20,2022,9,20,8,0.0,79,67,0,73.0
2022-09-21,2022,9,21,5,0.0,80,62,0,71.0
2022-09-22,2022,9,22,10,0.47,75,57,1,66.0
2022-09-23,2022,9,23,7,0.0,63,51,0,57.0
2022-09-24,2022,9,24,9,0.0,69,49,0,59.0
2022-09-25,2022,9,25,12,1.11,72,59,1,65.5
2022-09-26,2022,9,26,10,0.0,74,58,0,66.0
2022-09-27,2022,9,27,13,0.0,70,59,0,64.5
2022-09-28,2022,9,28,5,0.0,69,53,0,61.0
2022-09-29,2022,9,29,10,0.0,66,53,0,59.5
2022-09-30,2022,9,30,5,0.0,62,52,0,57.0
2022-10-01,2022,10,1,10,0.59,61,51,1,56.0
2022-10-02,2022,10,2,4,0.0,60,50,0,55.0
2022-10-03,2022,10,3,10,0.47,53,47,1,50.0
2022-10-04,2022,10,4,0,1.85,55,46,1,50.5
2022-10-05,2022,10,5,5,0.37,59,54,1,56.5
2022-10-06,2022,10,6,13,0.0,74,53,0,63.5
2022-10-07,2022,10,7,10,0.0,76,58,0,67.0
2022-10-08,2022,10,8,7,0.03,58,47,0,52.5
2022-10-09,2022,10,9,5,0.0,61,44,0,52.5
2022-10-10,2022,10,10,9,0.0,67,52,0,59.5
2022-10-11,2022,10,11,8,0.0,70,51,0,60.5
2022-10-12,2022,10,12,5,0.0,70,57,0,63.5
2022-10-13,2022,10,13,6,0.8,69,54,1,61.5
2022-10-14,2022,10,14,7,0.19,67,52,1,59.5
2022-10-15,2022,10,15,12,0.0,68,50,0,59.0
2022-10-16,2022,10,16,10,0.0,64,52,0,58.0
2022-10-17,2022,10,17,7,0.14,66,53,1,59.5
2022-10-18,2022,10,18,16,0.0,56,46,0,51.0
2022-10-19,2022,10,19,10,0.0,54,42,0,48.0
2022-10-20,2022,10,20,10,0.0,58,44,0,51.0
2022-10-21,2022,10,21,5,0.0,62,46,0,54.0
2022-10-22,2022,10,22,9,0.0,66,49,0,57.5
2022-10-23,2022,10,23,7,0.02,61,54,0,57.5
2022-10-24,2022,10,24,8,0.52,61,55,1,58.0
2022-10-25,2022,10,25,4,0.0,70,61,1,65.5
2022-10-26,2022,10,26,9,0.0,72,60,1,66.0
2022-10-27,2022,10,27,10,0.0,65,52,0,58.5
2022-10-28,2022,10,28,6,0.0,56,45,0,50.5
2022-10-29,2022,10,29,9,0.0,58,43,0,50.5
2022-10-30,2022,10,30,11,0.0,63,43,0,53.0
2022-10-31,2022,10,31,17,0.1,65,51,1,58.0
2022-11-01,2022,11,1,8,0.08,67,59,1,63.0
2022-11-02,2022,11,2,8,0.0,70,54,0,62.0
2022-11-03,2022,11,3,9,0.0,67,52,0,59.5
2022-11-04,2022,11,4,9,0.0,70,53,1,61.5
2022-11-05,2022,11,5,9,0.0,76,64,0,70.0
2022-11-06,2022,11,6,13,0.0,75,66,0,70.5
2022-11-07,2022,11,7,14,0.0,77,54,0,65.5
2022-11-08,2022,11,8,8,0.0,58,47,0,52.5
2022-11-09,2022,11,9,7,0.0,53,40,0,46.5
2022-11-10,2022,11,10,5,0.0,66,47,0,56.5
2022-11-11,2022,11,11,6,0.89,68,59,1,63.5
2022-11-12,2022,11,12,12,0.08,69,60,1,64.5
2022-11-13,2022,11,13,5,0.04,61,41,1,51.0
2022-11-14,2022,11,14,2,0.0,45,37,0,41.0
2022-11-15,2022,11,15,9,0.56,46,35,1,40.5
2022-11-16,2022,11,16,2,0.28,50,39,1,44.5
2022-11-17,2022,11,17,4,0.0,46,37,0,41.5
2022-11-18,2022,11,18,6,0.0,44,34,0,39.0
2022-11-19,2022,11,19,10,0.0,40,31,0,35.5
2022-11-20,2022,11,20,5,0.0,40,30,0,35.0
2022-11-21,2022,11,21,7,0.0,41,27,0,34.0
2022-11-22,2022,11,22,6,0.0,51,37,0,44.0
2022-11-23,2022,11,23,10,0.0,55,42,0,48.5
2022-11-24,2022,11,24,10,0.0,54,40,0,47.0
2022-11-25,2022,11,25,5,0.02,55,46,1,50.5
2022-11-26,2022,11,26,9,0.0,57,42,0,49.5
2022-11-27,2022,11,27,2,0.7,60,48,1,54.0
2022-11-28,2022,11,28,9,0.0,54,41,0,47.5
2022-11-29,2022,11,29,7,0.0,44,36,0,40.0
2022-11-30,2022,11,30,10,0.5,58,40,1,49.0
2022-12-01,2022,12,1,8,0.0,43,35,0,39.0
2022-12-02,2022,12,2,7,0.0,47,32,0,39.5
2022-12-03,2022,12,3,10,0.49,58,45,1,51.5
2022-12-04,2022,12,4,4,0.0,45,38,0,41.5
2022-12-05,2022,12,5,9,0.0,48,36,0,42.0
2022-12-06,2022,12,6,5,1.05,58,42,1,50.0
2022-12-07,2022,12,7,7,0.26,59,54,1,56.5
2022-12-08,2022,12,8,7,0.0,55,42,0,48.5
2022-12-09,2022,12,9,3,0.0,45,36,0,40.5
2022-12-10,2022,12,10,15,0.0,39,32,0,35.5
2022-12-11,2022,12,11,9,0.32,40,33,1,36.5
2022-12-12,2022,12,12,2,0.01,38,28,1,33.0
2022-12-13,2022,12,13,7,0.0,40,25,0,32.5
2022-12-14,2022,12,14,9,0.0,39,31,0,35.0
2022-12-15,2022,12,15,3,0.51,42,33,1,37.5
2022-12-16,2022,12,16,4,0.85,44,38,1,41.0
2022-12-17,2022,12,17,9,0.0,44,36,0,40.0
2022-12-18,2022,12,18,7,0.0,40,32,0,36.0
2022-12-19,2022,12,19,5,0.0,39,31,0,35.0
2022-12-20,2022,12,20,4,0.0,39,30,0,34.5
2022-12-21,2022,12,21,3,0.0,40,27,0,33.5
2022-12-22,2022,12,22,8,0.23,47,35,1,41.0
2022-12-23,2022,12,23,6,1.83,58,8,1,33.0
2022-12-24,2022,12,24,9,0.0,15,7,0,11.0
2022-12-25,2022,12,25,5,0.0,28,14,0,21.0
2022-12-26,2022,12,26,7,0.0,29,18,0,23.5
2022-12-27,2022,12,27,8,0.0,35,29,0,32.0
2022-12-28,2022,12,28,6,0.0,47,33,0,40.0
2022-12-29,2022,12,29,2,0.0,51,40,0,45.5
2022-12-30,2022,12,30,10,0.0,62,46,0,54.0
2022-12-31,2022,12,31,11,0.28,55,50,1,52.5
2023-01-01,2023,1,1,11,0.0,55,49,1,52.0
2023-01-02,2023,1,2,4,0.02,56,49,0,52.5
2023-01-03,2023,1,3,11,0.42,58,47,1,52.5
2023-01-04,2023,1,4,12,0.02,66,49,1,57.5
2023-01-05,2023,1,5,8,0.01,50,44,1,47.0
2023-01-06,2023,1,6,9,0.27,49,39,1,44.0
2023-01-07,2023,1,7,7,0.0,45,37,0,41.0
2023-01-08,2023,1,8,8,0.0,41,33,0,37.0
2023-01-09,2023,1,9,5,0.01,44,37,1,40.5
2023-01-10,2023,1,10,7,0.0,41,38,0,39.5
2023-01-11,2023,1,11,6,0.0,39,35,0,37.0
2023-01-12,2023,1,12,9,0.3,55,37,1,46.0
2023-01-13,2023,1,13,11,0.09,57,38,1,47.5
2023-01-14,2023,1,14,11,0.0,38,31,0,34.5
2023-01-15,2023,1,15,10,0.0,41,30,0,35.5
2023-01-16,2023,1,16,7,0.0,48,28,0,38.0
2023-01-17,2023,1,17,7,0.0,47,35,0,41.0
2023-01-18,2023,1,18,5,0.05,53,42,0,47.5
2023-01-19,2023,1,19,3,0.87,44,40,1,42.0
2023-01-20,2023,1,20,7,0.0,49,40,1,44.5
2023-01-21,2023,1,21,10,0.0,42,37,0,39.5
2023-01-22,2023,1,22,4,0.51,42,36,1,39.0
2023-01-23,2023,1,23,3,0.41,39,36,1,37.5
2023-01-24,2023,1,24,13,0.0,46,35,0,40.5
2023-01-25,2023,1,25,6,0.9,54,35,1,44.5
2023-01-26,2023,1,26,8,0.44,57,41,1,49.0
2023-01-27,2023,1,27,5,0.0,44,35,0,39.5
2023-01-28,2023,1,28,7,0.0,52,36,0,44.0
2023-01-29,2023,1,29,11,0.0,53,42,0,47.5
2023-01-30,2023,1,30,11,0.0,55,43,0,49.0
2023-01-31,2023,1,31,6,0.06,50,31,1,40.5
2023-02-01,2023,2,1,11,0.02,38,26,0,32.0
2023-02-02,2023,2,2,7,0.0,40,29,0,34.5
2023-02-03,2023,2,3,9,0.0,35,11,0,23.0
2023-02-04,2023,2,4,3,0.0,27,3,0,15.0
2023-02-05,2023,2,5,8,0.0,49,27,0,38.0
2023-02-06,2023,2,6,6,0.0,52,34,0,43.0
2023-02-07,2023,2,7,12,0.02,43,30,0,36.5
2023-02-08,2023,2,8,9,0.0,53,39,0,46.0
2023-02-09,2023,2,9,6,0.0,55,42,0,48.5
2023-02-10,2023,2,10,14,0.0,61,45,0,53.0
2023-02-11,2023,2,11,15,0.0,46,36,0,41.0
2023-02-12,2023,2,12,6,0.01,48,38,0,43.0
2023-02-13,2023,2,13,8,0.0,57,41,0,49.0
2023-02-14,2023,2,14,11,0.0,54,40,0,47.0
2023-02-15,2023,2,15,6,0.0,67,47,0,57.0
2023-02-16,2023,2,16,7,0.07,70,56,0,63.0
2023-02-17,2023,2,17,15,0.18,61,32,1,46.5
2023-02-18,2023,2,18,10,0.0,43,27,0,35.0
2023-02-19,2023,2,19,8,0.0,50,37,0,43.5
2023-02-20,2023,2,20,6,0.0,61,47,0,54.0
2023-02-21,2023,2,21,5,0.27,50,37,1,43.5
2023-02-22,2023,2,22,9,0.14,44,37,1,40.5
2023-02-23,2023,2,23,17,0.02,44,38,1,41.0
2023-02-24,2023,2,24,9,0.0,45,25,1,35.0
2023-02-25,2023,2,25,6,0.0,33,23,0,28.0
2023-02-26,2023,2,26,8,0.0,50,30,0,40.0
2023-02-27,2023,2,27,7,0.21,46,33,1,39.5
2023-02-28,2023,2,28,8,0.34,38,32,1,35.0
2023-03-01,2023,3,1,15,0.0,44,33,1,38.5
2023-03-02,2023,3,2,12,0.0,54,39,1,46.5
2023-03-03,2023,3,3,4,0.15,47,37,1,42.0
2023-03-04,2023,3,4,7,0.99,45,38,1,41.5
2023-03-05,2023,3,5,11,0.0,53,38,0,45.5
2023-03-06,2023,3,6,7,0.0,52,40,0,46.0
2023-03-07,2023,3,7,3,0.06,47,33,1,40.0
2023-03-08,2023,3,8,12,0.0,48,31,0,39.5
2023-03-09,2023,3,9,10,0.0,51,33,0,42.0
2023-03-10,2023,3,10,8,0.36,46,35,1,40.5
2023-03-11,2023,3,11,17,0.4,45,35,1,40.0
2023-03-12,2023,3,12,9,0.0,48,34,0,41.0
2023-03-13,2023,3,13,5,0.67,45,38,1,41.5
2023-03-14,2023,3,14,7,0.13,38,33,1,35.5
2023-03-15,2023,3,15,11,0.0,45,34,0,39.5
2023-03-16,2023,3,16,11,0.0,59,34,0,46.5
2023-03-17,2023,3,17,5,0.0,60,47,0,53.5
2023-03-18,2023,3,18,11,0.02,56,40,0,48.0
2023-03-19,2023,3,19,18,0.0,40,29,0,34.5
2023-03-20,2023,3,20,9,0.0,51,31,0,41.0
2023-03-21,2023,3,21,9,0.0,63,40,0,51.5
2023-03-22,2023,3,22,11,0.0,62,48,0,55.0
2023-03-23,2023,3,23,9,0.09,60,48,1,54.0
2023-03-24,2023,3,24,8,0.0,55,44,0,49.5
2023-03-25,2023,3,25,6,0.15,47,42,1,44.5
2023-03-26,2023,3,26,13,0.0,63,44,1,53.5
2023-03-27,2023,3,27,10,0.29,62,43,1,52.5
2023-03-28,2023,3,28,5,0.0,52,42,0,47.0
2023-03-29,2023,3,29,8,0.0,55,39,0,47.0
2023-03-30,2023,3,30,9,0.01,46,31,0,38.5
2023-03-31,2023,3,31,11,0.0,57,38,0,47.5
2023-04-01,2023,4,1,3,0.38,72,51,1,61.5
2023-04-02,2023,4,2,19,0.0,51,40,0,45.5
2023-04-03,2023,4,3,12,0.0,59,39,0,49.0
2023-04-04,2023,4,4,10,0.0,73,48,0,60.5
2023-04-05,2023,4,5,8,0.0,57,46,1,51.5
2023-04-06,2023,4,6,19,0.0,80,47,1,63.5
2023-04-07,2023,4,7,8,0.0,60,42,0,51.0
2023-04-08,2023,4,8,12,0.0,54,37,0,45.5
2023-04-09,2023,4,9,20,0.0,57,40,0,48.5
2023-04-10,2023,4,10,14,0.0,68,42,0,55.0
2023-04-11,2023,4,11,11,0.0,75,51,0,63.0
2023-04-12,2023,4,12,6,0.0,84,64,0,74.0
2023-04-13,2023,4,13,10,0.0,90,67,0,78.5
2023-04-14,2023,4,14,13,0.0,91,70,0,80.5
2023-04-15,2023,4,15,17,0.02,75,59,1,67.0
2023-04-16,2023,4,16,11,0.0,71,57,1,64.0
2023-04-17,2023,4,17,8,0.0,68,53,1,60.5
2023-04-18,2023,4,18,15,0.0,57,45,0,51.0
2023-04-19,2023,4,19,9,0.0,64,45,0,54.5
2023-04-20,2023,4,20,13,0.0,66,45,0,55.5
2023-04-21,2023,4,21,13,0.0,71,51,0,61.0
2023-04-22,2023,4,22,9,0.68,67,51,1,59.0
2023-04-23,2023,4,23,6,1.51,69,50,1,59.5
2023-04-24,2023,4,24,9,0.0,62,44,0,53.0
2023-04-25,2023,4,25,16,0.0,60,46,0,53.0
2023-04-26,2023,4,26,11,0.0,60,46,0,53.0
2023-04-27,2023,4,27,8,0.0,57,49,0,53.0
2023-04-28,2023,4,28,11,0.33,56,47,1,51.5
2023-04-29,2023,4,29,10,2.46,53,47,1,50.0
2023-04-30,2023,4,30,2,2.32,60,50,1,55.0
2023-05-01,2023,5,1,14,0.09,61,49,1,55.0
2023-05-02,2023,5,2,11,0.25,56,44,1,50.0
2023-05-03,2023,5,3,11,0.0,57,47,0,52.0
2023-05-04,2023,5,4,11,0.05,55,48,1,51.5
2023-05-05,2023,5,5,18,0.0,66,48,1,57.0
2023-05-06,2023,5,6,13,0.0,73,48,0,60.5
2023-05-07,2023,5,7,10,0.02,78,54,0,66.0
2023-05-08,2023,5,8,9,0.0,77,58,0,67.5
2023-05-09,2023,5,9,9,0.0,71,54,0,62.5
2023-05-10,2023,5,10,13,0.0,73,50,0,61.5
2023-05-11,2023,5,11,11,0.0,80,57,0,68.5
2023-05-12,2023,5,12,12,0.0,87,65,0,76.0
2023-05-13,2023,5,13,8,0.0,82,66,0,74.0
2023-05-14,2023,5,14,15,0.0,74,59,0,66.5
2023-05-15,2023,5,15,12,0.0,74,52,0,63.0
2023-05-16,2023,5,16,5,0.0,79,58,0,68.5
2023-05-17,2023,5,17,10,0.0,69,50,0,59.5
2023-05-18,2023,5,18,6,0.0,61,43,0,52.0
2023-05-19,2023,5,19,13,0.0,70,52,0,61.0
2023-05-20,2023,5,20,11,0.77,65,57,1,61.0
2023-05-21,2023,5,21,10,0.02,70,55,1,62.5
2023-05-22,2023,5,22,8,0.0,75,57,0,66.0
2023-05-23,2023,5,23,8,0.0,70,54,0,62.0
2023-05-24,2023,5,24,9,0.08,77,53,1,65.0
2023-05-25,2023,5,25,11,0.0,68,50,0,59.0
2023-05-26,2023,5,26,7,0.0,72,53,0,62.5
2023-05-27,2023,5,27,8,0.0,78,56,0,67.0
2023-05-28,2023,5,28,10,0.0,79,59,0,69.0
2023-05-29,2023,5,29,10,0.0,79,59,0,69.0
2023-05-30,2023,5,30,14,0.0,72,55,0,63.5
2023-05-31,2023,5,31,17,0.0,77,51,0,64.0
2023-06-01,2023,6,1,12,0.0,87,59,1,73.0
2023-06-02,2023,6,2,9,0.24,91,66,1,78.5
2023-06-03,2023,6,3,12,0.0,69,54,0,61.5
2023-06-04,2023,6,4,7,0.0,69,49,0,59.0
2023-06-05,2023,6,5,6,0.0,76,56,0,66.0
2023-06-06,2023,6,6,10,0.0,79,60,0,69.5
2023-06-07,2023,6,7,7,0.0,69,57,0,63.0
2023-06-08,2023,6,8,9,0.0,72,55,0,63.5
2023-06-09,2023,6,9,8,0.0,72,58,0,65.0
2023-06-10,2023,6,10,12,0.0,78,58,0,68.0
2023-06-11,2023,6,11,9,0.01,82,64,1,73.0
2023-06-12,2023,6,12,7,0.3,78,66,1,72.0
2023-06-13,2023,6,13,11,0.0,78,64,1,71.0
2023-06-14,2023,6,14,11,0.14,76,63,1,69.5
2023-06-15,2023,6,15,13,0.0,77,61,0,69.0
2023-06-16,2023,6,16,10,0.23,79,63,1,71.0
2023-06-17,2023,6,17,12,0.0,77,62,0,69.5
2023-06-18,2023,6,18,16,0.0,80,62,0,71.0
2023-06-19,2023,6,19,9,0.0,81,65,0,73.0
2023-06-20,2023,6,20,15,0.0,78,64,0,71.0
2023-06-21,2023,6,21,12,0.0,73,62,0,67.5
2023-06-22,2023,6,22,12,0.0,72,60,1,66.0
2023-06-23,2023,6,23,9,0.04,71,65,1,68.0
2023-06-24,2023,6,24,11,0.07,78,69,1,73.5
2023-06-25,2023,6,25,11,0.0,85,71,1,78.0
2023-06-26,2023,6,26,15,0.51,78,68,1,73.0
2023-06-27,2023,6,27,13,0.08,79,66,1,72.5
2023-06-28,2023,6,28,10,0.0,82,66,1,74.0
2023-06-29,2023,6,29,10,0.0,82,65,0,73.5
2023-06-30,2023,6,30,12,0.0,84,70,1,77.0
2023-07-01,2023,7,1,13,0.0,82,69,0,75.5
2023-07-02,2023,7,2,8,0.58,88,70,1,79.0
2023-07-03,2023,7,3,11,0.45,89,72,1,80.5
2023-07-04,2023,7,4,10,0.63,83,73,1,78.0
2023-07-05,2023,7,5,14,0.0,93,72,1,82.5
2023-07-06,2023,7,6,4,0.0,90,75,0,82.5
2023-07-07,2023,7,7,17,0.0,87,74,0,80.5
2023-07-08,2023,7,8,12,0.0,88,76,0,82.0
2023-07-09,2023,7,9,9,0.98,82,72,1,77.0
2023-07-10,2023,7,10,12,0.0,84,71,1,77.5
2023-07-11,2023,7,11,11,0.0,89,68,0,78.5
2023-07-12,2023,7,12,4,0.0,91,76,0,83.5
2023-07-13,2023,7,13,9,0.0,88,77,0,82.5
2023-07-14,2023,7,14,12,0.48,84,71,1,77.5
2023-07-15,2023,7,15,13,0.04,88,71,1,79.5
2023-07-16,2023,7,16,11,1.32,78,74,1,76.0
2023-07-17,2023,7,17,10,0.0,88,74,1,81.0
2023-07-18,2023,7,18,10,0.22,84,73,1,78.5
2023-07-19,2023,7,19,14,0.0,80,72,1,76.0
2023-07-20,2023,7,20,7,0.0,88,72,1,80.0
2023-07-21,2023,7,21,11,0.15,84,71,1,77.5
2023-07-22,2023,7,22,14,0.0,85,70,0,77.5
2023-07-23,2023,7,23,14,0.0,88,69,0,78.5
2023-07-24,2023,7,24,7,0.0,85,74,0,79.5
2023-07-25,2023,7,25,13,0.28,86,68,1,77.0
2023-07-26,2023,7,26,14,0.0,87,68,1,77.5
2023-07-27,2023,7,27,12,0.15,92,75,1,83.5
2023-07-28,2023,7,28,10,0.0,92,75,1,83.5
2023-07-29,2023,7,29,6,0.06,89,70,0,79.5
2023-07-30,2023,7,30,19,0.0,80,66,0,73.0
2023-07-31,2023,7,31,13,0.0,85,66,0,75.5
2023-08-01,2023,8,1,23,0.0,82,65,0,73.5
2023-08-02,2023,8,2,10,0.0,81,64,0,72.5
2023-08-03,2023,8,3,8,0.0,80,66,0,73.0
2023-08-04,2023,8,4,19,0.0,77,71,0,74.0
2023-08-05,2023,8,5,15,0.0,87,71,0,79.0
2023-08-06,2023,8,6,13,0.0,87,69,0,78.0
2023-08-07,2023,8,7,12,1.12,81,68,1,74.5
2023-08-08,2023,8,8,7,0.01,80,70,1,75.0
2023-08-09,2023,8,9,15,0.0,86,69,0,77.5
2023-08-10,2023,8,10,10,0.48,81,70,1,75.5
2023-08-11,2023,8,11,10,0.0,85,67,1,76.0
2023-08-12,2023,8,12,13,0.0,85,69,0,77.0
2023-08-13,2023,8,13,12,0.69,88,69,1,78.5
2023-08-14,2023,8,14,9,0.02,87,72,0,79.5
2023-08-15,2023,8,15,11,0.77,80,70,1,75.0
2023-08-16,2023,8,16,9,1.33,82,69,1,75.5
2023-08-17,2023,8,17,12,0.0,79,72,1,75.5
2023-08-18,2023,8,18,14,0.77,80,65,1,72.5
2023-08-19,2023,8,19,9,0.0,78,63,0,70.5
2023-08-20,2023,8,20,13,0.0,85,66,0,75.5
2023-08-21,2023,8,21,11,0.0,88,73,0,80.5
2023-08-22,2023,8,22,7,0.0,79,67,0,73.0
2023-08-23,2023,8,23,6,0.0,80,64,0,72.0
2023-08-24,2023,8,24,5,0.14,73,67,1,70.0
2023-08-25,2023,8,25,14,0.44,78,69,1,73.5
2023-08-26,2023,8,26,11,0.52,84,73,1,78.5
2023-08-27,2023,8,27,8,0.0,84,70,0,77.0
2023-08-28,2023,8,28,9,0.0,76,69,0,72.5
2023-08-29,2023,8,29,17,0.0,80,68,0,74.0
2023-08-30,2023,8,30,11,0.27,83,68,1,75.5
2023-08-31,2023,8,31,16,0.0,77,64,0,70.5
2023-09-01,2023,9,1,5,0.0,76,61,0,68.5
2023-09-02,2023,9,2,16,0.0,79,62,0,70.5
2023-09-03,2023,9,3,8,0.0,88,68,0,78.0
2023-09-04,2023,9,4,6,0.0,89,73,0,81.0
2023-09-05,2023,9,5,12,0.0,92,75,0,83.5
2023-09-06,2023,9,6,11,0.0,93,77,0,85.0
2023-09-07,2023,9,7,5,0.0,93,76,0,84.5
2023-09-08,2023,9,8,8,0.1,90,71,1,80.5
2023-09-09,2023,9,9,15,0.02,84,70,1,77.0
2023-09-10,2023,9,10,6,1.8,77,69,1,73.0
2023-09-11,2023,9,11,12,1.66,82,69,1,75.5
2023-09-12,2023,9,12,6,0.0,82,68,1,75.0
2023-09-13,2023,9,13,6,0.22,79,70,1,74.5
2023-09-14,2023,9,14,9,0.0,77,63,0,70.0
2023-09-15,2023,9,15,11,0.0,69,58,0,63.5
2023-09-16,2023,9,16,22,0.0,75,60,0,67.5
2023-09-17,2023,9,17,8,0.21,77,59,1,68.0
2023-09-18,2023,9,18,5,1.34,68,60,1,64.0
2023-09-19,2023,9,19,12,0.0,72,58,0,65.0
2023-09-20,2023,9,20,12,0.0,74,58,0,66.0
2023-09-21,2023,9,21,16,0.0,71,57,0,64.0
2023-09-22,2023,9,22,10,0.0,71,59,0,65.0
2023-09-23,2023,9,23,10,0.96,63,57,1,60.0
2023-09-24,2023,9,24,7,1.25,66,62,1,64.0
2023-09-25,2023,9,25,8,0.59,66,57,1,61.5
2023-09-26,2023,9,26,14,0.2,60,54,1,57.0
2023-09-27,2023,9,27,14,0.0,64,50,0,57.0
2023-09-28,2023,9,28,13,0.38,65,56,1,60.5
2023-09-29,2023,9,29,9,5.48,63,59,1,61.0
2023-09-30,2023,9,30,10,0.04,66,57,1,61.5
2023-10-01,2023,10,1,10,0.0,76,59,0,67.5
2023-10-02,2023,10,2,5,0.0,77,63,0,70.0
2023-10-03,2023,10,3,16,0.0,80,61,0,70.5
2023-10-04,2023,10,4,9,0.0,83,66,1,74.5
2023-10-05,2023,10,5,8,0.0,77,62,1,69.5
2023-10-06,2023,10,6,12,0.14,71,67,1,69.0
2023-10-07,2023,10,7,11,0.35,69,53,1,61.0
2023-10-08,2023,10,8,11,0.0,59,50,0,54.5
2023-10-09,2023,10,9,12,0.0,60,49,0,54.5
2023-10-10,2023,10,10,14,0.02,63,52,0,57.5
2023-10-11,2023,10,11,5,0.0,69,55,0,62.0
2023-10-12,2023,10,12,12,0.0,69,53,0,61.0
2023-10-13,2023,10,13,10,0.0,63,51,0,57.0
2023-10-14,2023,10,14,6,0.81,56,49,1,52.5
2023-10-15,2023,10,15,9,0.01,60,50,0,55.0
2023-10-16,2023,10,16,9,0.0,63,48,0,55.5
2023-10-17,2023,10,17,8,0.0,61,51,0,56.0
2023-10-18,2023,10,18,9,0.0,63,52,0,57.5
2023-10-19,2023,10,19,12,0.0,64,52,0,58.0
2023-10-20,2023,10,20,4,0.84,63,59,1,61.0
2023-10-21,2023,10,21,8,0.67,63,56,1,59.5
2023-10-22,2023,10,22,11,0.0,57,48,0,52.5
2023-10-23,2023,10,23,12,0.0,60,47,0,53.5
2023-10-24,2023,10,24,11,0.0,65,47,0,56.0
2023-10-25,2023,10,25,13,0.0,72,53,0,62.5
2023-10-26,2023,10,26,14,0.0,77,58,0,67.5
2023-10-27,2023,10,27,8,0.0,74,63,0,68.5
2023-10-28,2023,10,28,9,0.0,80,63,0,71.5
2023-10-29,2023,10,29,19,0.47,63,51,1,57.0
2023-10-30,2023,10,30,7,0.59,60,50,1,55.0
2023-10-31,2023,10,31,6,0.0,51,45,0,48.0
2023-11-01,2023,11,1,9,0.01,49,39,0,44.0
2023-11-02,2023,11,2,6,0.0,48,35,0,41.5
2023-11-03,2023,11,3,10,0.0,55,42,0,48.5
2023-11-04,2023,11,4,8,0.0,61,47,0,54.0
2023-11-05,2023,11,5,10,0.0,65,49,0,57.0
2023-11-06,2023,11,6,6,0.0,56,44,0,50.0
2023-11-07,2023,11,7,14,0.06,64,53,1,58.5
2023-11-08,2023,11,8,7,0.0,54,43,0,48.5
2023-11-09,2023,11,9,12,0.0,57,42,0,49.5
2023-11-10,2023,11,10,8,0.0,53,45,0,49.0
2023-11-11,2023,11,11,13,0.0,55,42,0,48.5
2023-11-12,2023,11,12,10,0.0,44,36,0,40.0
2023-11-13,2023,11,13,7,0.0,49,35,0,42.0
2023-11-14,2023,11,14,13,0.0,53,42,0,47.5
2023-11-15,2023,11,15,12,0.0,53,39,0,46.0
2023-11-16,2023,11,16,11,0.0,65,46,0,55.5
2023-11-17,2023,11,17,13,0.0,67,52,0,59.5
2023-11-18,2023,11,18,5,0.0,63,41,0,52.0
2023-11-19,2023,11,19,4,0.0,55,40,0,47.5
2023-11-20,2023,11,20,2,0.0,46,37,0,41.5
